orderItemID,food_id,orderedBy,food_name,description,feedback,cuisine,age
643249be362c27c707fe29c4,643d7e4f362c27c707fe31d6,64315d86362c27c707fe1535,Beef Brisket,This is a description,5,American,16
643249bf362c27c707fe2a48,643d7e4f362c27c707fe31ce,64315d86362c27c707fe1535,Festival,This is a description,2,American,16
643249bf362c27c707fe2b09,643d7e4f362c27c707fe31cf,64315d86362c27c707fe1537,Fried Green Tomatoes,This is a description,4,American,26
643249bf362c27c707fe2b57,643d7e4f362c27c707fe31d2,64315d86362c27c707fe1537,Broccoli quinoa cakes,This is a description,2,American,26
643249bf362c27c707fe2d0e,643d7e4f362c27c707fe31cf,64315d86362c27c707fe1558,Fried Green Tomatoes,This is a description,4,American,29
643249c0362c27c707fe2e34,643d7e4f362c27c707fe31cf,64315d86362c27c707fe1547,Fried Green Tomatoes,This is a description,2,American,26
643249bf362c27c707fe2d03,643d7e4f362c27c707fe31d5,64315d86362c27c707fe1547,Corn Dog,This is a description,1,American,26
643249be362c27c707fe2a1f,643d7e4f362c27c707fe31d5,64315d86362c27c707fe1538,Corn Dog,This is a description,3,American,28
643249bf362c27c707fe2bd7,643d7e4f362c27c707fe31d4,64315d86362c27c707fe153b,Chicken Over Rice,This is a description,4,American,30
643249bf362c27c707fe2b53,643d7e4f362c27c707fe31d2,64315d86362c27c707fe1546,Broccoli quinoa cakes,This is a description,5,American,19
643249be362c27c707fe284b,643d7e4f362c27c707fe31d6,64315d86362c27c707fe152a,Beef Brisket,This is a description,5,American,25
643249bf362c27c707fe2c88,643d7e4f362c27c707fe31d2,64315d86362c27c707fe152a,Broccoli quinoa cakes,This is a description,5,American,25
643249c0362c27c707fe2e6c,643d7e4f362c27c707fe31d8,64315d86362c27c707fe152a,Steak Diane,This is a description,3,American,25
643249be362c27c707fe28ad,643d7e4f362c27c707fe31cc,64315d86362c27c707fe152a,Ital Stew,This is a description,1,American,25
643249bf362c27c707fe2b18,643d7e4f362c27c707fe31d4,64315d86362c27c707fe1534,Chicken Over Rice,This is a description,2,American,30
643249bf362c27c707fe2d2a,643d7e4f362c27c707fe31d2,64315d86362c27c707fe1534,Broccoli quinoa cakes,This is a description,5,American,30
643249be362c27c707fe273d,643d7e4f362c27c707fe31d8,64315d86362c27c707fe1534,Steak Diane,This is a description,4,American,30
643249be362c27c707fe2738,643d7e4f362c27c707fe31cd,64315d86362c27c707fe1534,Maque Choux,This is a description,4,American,30
643249be362c27c707fe271c,643d7e4f362c27c707fe31d3,64315d86362c27c707fe1534,Pastrami Sandwich,This is a description,5,American,30
643249bf362c27c707fe2b5a,643d7e4f362c27c707fe31d3,64315d86362c27c707fe1534,Pastrami Sandwich,This is a description,5,American,30
643249bf362c27c707fe2c05,643d7e4f362c27c707fe31d7,64315d86362c27c707fe1541,Chicken A La King,This is a description,2,American,19
643249bf362c27c707fe2aad,643d7e4f362c27c707fe31d6,64315d86362c27c707fe1541,Beef Brisket,This is a description,4,American,19
643249bf362c27c707fe2c22,643d7e4f362c27c707fe31d5,64315d86362c27c707fe1541,Corn Dog,This is a description,5,American,19
643249be362c27c707fe276a,643d7e4f362c27c707fe31d4,64315d86362c27c707fe1541,Chicken Over Rice,This is a description,2,American,19
643249bf362c27c707fe2c72,643d7e4f362c27c707fe31d6,64315d86362c27c707fe1554,Beef Brisket,This is a description,5,American,28
643249be362c27c707fe26c1,643d7e4f362c27c707fe31d7,64315d86362c27c707fe1554,Chicken A La King,This is a description,4,American,28
643249bf362c27c707fe2a68,643d7e4f362c27c707fe31d5,64315d86362c27c707fe1554,Corn Dog,This is a description,3,American,28
643249bf362c27c707fe2a75,643d7e4f362c27c707fe31d7,64315d86362c27c707fe1530,Chicken A La King,This is a description,2,American,20
643249bf362c27c707fe2d15,643d7e4f362c27c707fe31d1,64315d86362c27c707fe1530,Classic Apple Pie,This is a description,5,American,20
643249bf362c27c707fe2c3e,643d7e4f362c27c707fe31d5,64315d86362c27c707fe1530,Corn Dog,This is a description,1,American,20
643249be362c27c707fe2945,643d7e4f362c27c707fe31d2,64315d86362c27c707fe1530,Broccoli quinoa cakes,This is a description,1,American,20
643249bf362c27c707fe2cac,643d7e4f362c27c707fe31d8,64315d86362c27c707fe152c,Steak Diane,This is a description,3,American,20
643249bf362c27c707fe2ddf,643d7e4f362c27c707fe31ce,64315d86362c27c707fe152c,Festival,This is a description,4,American,20
643249be362c27c707fe27f9,643d7e4f362c27c707fe31bc,64315d86362c27c707fe154b,Kabocha Miso Soup,This is a description,2,Japanese,36
643249bf362c27c707fe2e1c,643d7e4f362c27c707fe31c8,64315d86362c27c707fe154b,Yakitori,This is a description,3,Japanese,36
643249bf362c27c707fe2e1b,643d7e4f362c27c707fe31cb,64315d86362c27c707fe154b,Chankonabe,This is a description,3,Japanese,36
643249bf362c27c707fe2a4d,643d7e4f362c27c707fe31bd,64315d86362c27c707fe154b,Vegetarian Japanese Curry,This is a description,4,Japanese,36
643249bf362c27c707fe2b6d,643d7e4f362c27c707fe31c9,64315d86362c27c707fe1529,Tempura udon,This is a description,2,Japanese,17
643249bf362c27c707fe2b6f,643d7e4f362c27c707fe31c2,64315d86362c27c707fe1529,Vegan Miso Soup,This is a description,2,Japanese,17
643249bf362c27c707fe2d4a,643d7e4f362c27c707fe31c1,64315d86362c27c707fe1529,Soba Noodle Salad,This is a description,2,Japanese,17
643249bf362c27c707fe2ce7,643d7e4f362c27c707fe31c3,64315d86362c27c707fe1529, Yaki Onigiri,This is a description,3,Japanese,17
643249be362c27c707fe2730,643d7e4f362c27c707fe31bb,64315d86362c27c707fe1549,Vegan Poke Bowl ,This is a description,4,Japanese,30
643249be362c27c707fe2894,643d7e4f362c27c707fe31c9,64315d86362c27c707fe1549,Tempura udon,This is a description,2,Japanese,30
643249bf362c27c707fe2ae2,643d7e4f362c27c707fe31c5,64315d86362c27c707fe1549,Sashimi,This is a description,2,Japanese,30
643249bf362c27c707fe2bb5,643d7e4f362c27c707fe31c5,64315d86362c27c707fe1549,Sashimi,This is a description,3,Japanese,30
643249be362c27c707fe26c9,643d7e4f362c27c707fe31be,64315d86362c27c707fe1549,Teriyaki Tofu,This is a description,2,Japanese,30
643249c0362c27c707fe2e2a,643d7e4f362c27c707fe31c9,64315d86362c27c707fe154f,Tempura udon,This is a description,3,Japanese,24
643249bf362c27c707fe2cf0,643d7e4f362c27c707fe31c5,64315d86362c27c707fe154f,Sashimi,This is a description,1,Japanese,24
643249be362c27c707fe28a2,643d7e4f362c27c707fe31be,64315d86362c27c707fe154f,Teriyaki Tofu,This is a description,5,Japanese,24
643249be362c27c707fe28a5,643d7e4f362c27c707fe31be,64315d86362c27c707fe154f,Teriyaki Tofu,This is a description,5,Japanese,24
643249bf362c27c707fe2c56,643d7e4f362c27c707fe31c3,64315d86362c27c707fe154f, Yaki Onigiri,This is a description,2,Japanese,24
643249bf362c27c707fe2c58,643d7e4f362c27c707fe31c3,64315d86362c27c707fe154f, Yaki Onigiri,This is a description,2,Japanese,24
643249bf362c27c707fe2ddc,643d7e4f362c27c707fe31c6,64315d86362c27c707fe1563,Unagi ,This is a description,2,Japanese,26
643249bf362c27c707fe2d47,643d7e4f362c27c707fe31c3,64315d86362c27c707fe1563, Yaki Onigiri,This is a description,3,Japanese,26
643249be362c27c707fe2877,643d7e4f362c27c707fe31be,64315d86362c27c707fe1563,Teriyaki Tofu,This is a description,5,Japanese,26
643249bf362c27c707fe2bba,643d7e4f362c27c707fe31be,64315d86362c27c707fe1563,Teriyaki Tofu,This is a description,4,Japanese,26
643249be362c27c707fe29a5,643d7e4f362c27c707fe31be,64315d86362c27c707fe153f,Teriyaki Tofu,This is a description,2,Japanese,30
643249be362c27c707fe2736,643d7e4f362c27c707fe31c6,64315d86362c27c707fe153f,Unagi ,This is a description,2,Japanese,30
643249be362c27c707fe275a,643d7e4f362c27c707fe31bc,64315d86362c27c707fe153f,Kabocha Miso Soup,This is a description,1,Japanese,30
643249be362c27c707fe2758,643d7e4f362c27c707fe31c7,64315d86362c27c707fe153f,Tempura,This is a description,1,Japanese,30
643249bf362c27c707fe2d4d,643d7e4f362c27c707fe31c7,64315d86362c27c707fe153f,Tempura,This is a description,4,Japanese,30
643249bf362c27c707fe2cd4,643d7e4f362c27c707fe31c2,64315d86362c27c707fe153f,Vegan Miso Soup,This is a description,3,Japanese,30
643249bf362c27c707fe2cd5,643d7e4f362c27c707fe31cb,64315d86362c27c707fe153f,Chankonabe,This is a description,3,Japanese,30
643249be362c27c707fe2a01,643d7e4f362c27c707fe31c8,64315d86362c27c707fe153f,Yakitori,This is a description,3,Japanese,30
643249bf362c27c707fe2b92,643d7e4f362c27c707fe31ca,64315d86362c27c707fe153f,Hitsumabushi,This is a description,5,Japanese,30
643249bf362c27c707fe2b7f,643d7e4f362c27c707fe31bc,64315d86362c27c707fe152e,Kabocha Miso Soup,This is a description,4,Japanese,26
643249be362c27c707fe28c9,643d7e4f362c27c707fe31c7,64315d86362c27c707fe152e,Tempura,This is a description,2,Japanese,26
643249bf362c27c707fe2b1e,643d7e4f362c27c707fe31be,64315d86362c27c707fe152e,Teriyaki Tofu,This is a description,4,Japanese,26
643249be362c27c707fe2967,643d7e4f362c27c707fe31be,64315d86362c27c707fe152e,Teriyaki Tofu,This is a description,2,Japanese,26
643249be362c27c707fe2825,643d7e4f362c27c707fe31c9,64315d86362c27c707fe1552,Tempura udon,This is a description,1,Japanese,30
643249be362c27c707fe2a27,643d7e4f362c27c707fe31c0,64315d86362c27c707fe1552,Inari Sushi,This is a description,4,Japanese,30
643249be362c27c707fe2a26,643d7e4f362c27c707fe31bd,64315d86362c27c707fe1552,Vegetarian Japanese Curry,This is a description,4,Japanese,30
643249be362c27c707fe29e2,643d7e4f362c27c707fe31bb,64315d86362c27c707fe1552,Vegan Poke Bowl ,This is a description,2,Japanese,30
643249be362c27c707fe29ae,643d7e4f362c27c707fe31ca,64315d86362c27c707fe1568,Hitsumabushi,This is a description,1,Japanese,23
643249bf362c27c707fe2abd,643d7e4f362c27c707fe31c8,64315d86362c27c707fe1568,Yakitori,This is a description,3,Japanese,23
643249bf362c27c707fe2a8a,643d7e4f362c27c707fe31c4,64315d86362c27c707fe1568,Sushi,This is a description,5,Japanese,23
643249bf362c27c707fe2d5c,643d7e4f362c27c707fe31c1,64315d86362c27c707fe1568,Soba Noodle Salad,This is a description,5,Japanese,23
643249be362c27c707fe2687,643d7e4f362c27c707fe31bb,64315d86362c27c707fe1539,Vegan Poke Bowl ,This is a description,2,Japanese,24
643249be362c27c707fe28f9,643d7e4f362c27c707fe31bf,64315d86362c27c707fe1539,Kabocha Gratin,This is a description,1,Japanese,24
643249bf362c27c707fe2b4b,643d7e4f362c27c707fe31c8,64315d86362c27c707fe1539,Yakitori,This is a description,4,Japanese,24
643249bf362c27c707fe2cbd,643d7e4f362c27c707fe31c6,64315d86362c27c707fe153c,Unagi ,This is a description,2,Japanese,27
643249be362c27c707fe269d,643d7e4f362c27c707fe31c0,64315d86362c27c707fe153c,Inari Sushi,This is a description,1,Japanese,27
643249be362c27c707fe2707,643d7e4f362c27c707fe31bd,64315d86362c27c707fe152b,Vegetarian Japanese Curry,This is a description,1,Japanese,26
643249be362c27c707fe26c4,643d7e4f362c27c707fe31c5,64315d86362c27c707fe152b,Sashimi,This is a description,4,Japanese,26
643249c0362c27c707fe2e74,643d7e4f362c27c707fe31c1,64315d86362c27c707fe152b,Soba Noodle Salad,This is a description,3,Japanese,26
643249be362c27c707fe293a,643d7e4f362c27c707fe31bf,64315d86362c27c707fe1540,Kabocha Gratin,This is a description,2,Japanese,37
643249be362c27c707fe2908,643d7e4f362c27c707fe31c6,64315d86362c27c707fe1540,Unagi ,This is a description,5,Japanese,37
643249be362c27c707fe2909,643d7e4f362c27c707fe31be,64315d86362c27c707fe1540,Teriyaki Tofu,This is a description,5,Japanese,37
643249be362c27c707fe2874,643d7e4f362c27c707fe31c4,64315d86362c27c707fe1540,Sushi,This is a description,3,Japanese,37
643249be362c27c707fe27d6,643d7e4f362c27c707fe31bf,64315d86362c27c707fe1540,Kabocha Gratin,This is a description,5,Japanese,37
643249bf362c27c707fe2d3a,643d7e4f362c27c707fe31c6,64315d86362c27c707fe1532,Unagi ,This is a description,5,Japanese,29
643249bf362c27c707fe2ae0,643d7e4f362c27c707fe31c5,64315d86362c27c707fe1532,Sashimi,This is a description,4,Japanese,29
643249bf362c27c707fe2bd4,643d7e4f362c27c707fe31bd,64315d86362c27c707fe1532,Vegetarian Japanese Curry,This is a description,5,Japanese,29
643249bf362c27c707fe2bd3,643d7e4f362c27c707fe31ca,64315d86362c27c707fe1532,Hitsumabushi,This is a description,5,Japanese,29
643249bf362c27c707fe2bd5,643d7e4f362c27c707fe31ca,64315d86362c27c707fe1532,Hitsumabushi,This is a description,5,Japanese,29
643249bf362c27c707fe2c41,643d7e4f362c27c707fe31ca,64315d86362c27c707fe1532,Hitsumabushi,This is a description,1,Japanese,29
643249bf362c27c707fe2cf5,643d7e4f362c27c707fe31c1,64315d86362c27c707fe1565,Soba Noodle Salad,This is a description,3,Japanese,25
643249bf362c27c707fe2d75,643d7e4f362c27c707fe31c5,64315d86362c27c707fe1565,Sashimi,This is a description,1,Japanese,25
643249bf362c27c707fe2ce0,643d7e4f362c27c707fe31be,64315d86362c27c707fe1565,Teriyaki Tofu,This is a description,1,Japanese,25
643249be362c27c707fe27c2,643d7e4f362c27c707fe31c6,64315d86362c27c707fe1565,Unagi ,This is a description,5,Japanese,25
643249be362c27c707fe27c3,643d7e4f362c27c707fe31c1,64315d86362c27c707fe1565,Soba Noodle Salad,This is a description,5,Japanese,25
643249be362c27c707fe2a13,643d7e4f362c27c707fe31c6,64315d86362c27c707fe1565,Unagi ,This is a description,5,Japanese,25
643249be362c27c707fe28dd,643d7e4f362c27c707fe31c1,64315d86362c27c707fe1565,Soba Noodle Salad,This is a description,1,Japanese,25
643249be362c27c707fe2923,643d7e4f362c27c707fe31be,64315d86362c27c707fe1565,Teriyaki Tofu,This is a description,2,Japanese,25
643249bf362c27c707fe2a9b,643d7e4f362c27c707fe31cb,64315d86362c27c707fe1565,Chankonabe,This is a description,4,Japanese,25
643249bf362c27c707fe2c4d,643d7e4f362c27c707fe31c8,64315d86362c27c707fe1565,Yakitori,This is a description,1,Japanese,25
643249bf362c27c707fe2de7,643d7e4f362c27c707fe31c8,64315d86362c27c707fe1565,Yakitori,This is a description,2,Japanese,25
643249bf362c27c707fe2be0,643d7e4f362c27c707fe31ca,64315d86362c27c707fe1565,Hitsumabushi,This is a description,4,Japanese,25
643249be362c27c707fe2a0d,643d7e4f362c27c707fe31be,64315d86362c27c707fe1565,Teriyaki Tofu,This is a description,1,Japanese,25
643249be362c27c707fe2a0c,643d7e4f362c27c707fe31c4,64315d86362c27c707fe1565,Sushi,This is a description,1,Japanese,25
643249bf362c27c707fe2b13,643d7e4f362c27c707fe31ca,64315d86362c27c707fe1565,Hitsumabushi,This is a description,4,Japanese,25
643249bf362c27c707fe2d21,643d7e4f362c27c707fe31c2,64315d86362c27c707fe1544,Vegan Miso Soup,This is a description,1,Japanese,22
643249be362c27c707fe29b7,643d7e4f362c27c707fe31ca,64315d86362c27c707fe1544,Hitsumabushi,This is a description,1,Japanese,22
643249bf362c27c707fe2ab6,643d7e4f362c27c707fe31cb,64315d86362c27c707fe1544,Chankonabe,This is a description,5,Japanese,22
643249bf362c27c707fe2bc1,643d7e4f362c27c707fe31c3,64315d86362c27c707fe1544, Yaki Onigiri,This is a description,4,Japanese,22
643249bf362c27c707fe2c02,643d7e4f362c27c707fe31cb,64315d86362c27c707fe1544,Chankonabe,This is a description,5,Japanese,22
643249bf362c27c707fe2c18,643d7e4f362c27c707fe31c0,64315d86362c27c707fe1536,Inari Sushi,This is a description,1,Japanese,28
643249bf362c27c707fe2ba3,643d7e4f362c27c707fe31c3,64315d86362c27c707fe1536, Yaki Onigiri,This is a description,2,Japanese,28
643249be362c27c707fe291f,643d7e4f362c27c707fe31bd,64315d86362c27c707fe153a,Vegetarian Japanese Curry,This is a description,2,Japanese,29
643249bf362c27c707fe2b90,643d7e4f362c27c707fe31be,64315d86362c27c707fe153a,Teriyaki Tofu,This is a description,4,Japanese,29
643249bf362c27c707fe2d0d,643d7e4f362c27c707fe31c2,64315d86362c27c707fe153a,Vegan Miso Soup,This is a description,4,Japanese,29
643249c0362c27c707fe2e25,643d7e4f362c27c707fe31c0,64315d86362c27c707fe1564,Inari Sushi,This is a description,3,Japanese,20
643249c0362c27c707fe2e23,643d7e4f362c27c707fe31ca,64315d86362c27c707fe1564,Hitsumabushi,This is a description,3,Japanese,20
643249be362c27c707fe28de,643d7e4f362c27c707fe31c4,64315d86362c27c707fe1564,Sushi,This is a description,3,Japanese,20
643249bf362c27c707fe2d7f,643d7e4f362c27c707fe31ca,64315d86362c27c707fe1564,Hitsumabushi,This is a description,3,Japanese,20
643249bf362c27c707fe2c6a,643d7e4f362c27c707fe31c0,64315d86362c27c707fe1560,Inari Sushi,This is a description,5,Japanese,17
643249be362c27c707fe28b2,643d7e4f362c27c707fe31c1,64315d86362c27c707fe1560,Soba Noodle Salad,This is a description,4,Japanese,17
643249bf362c27c707fe2bc8,643d7e4f362c27c707fe31c5,64315d86362c27c707fe1560,Sashimi,This is a description,4,Japanese,17
643249be362c27c707fe2668,643d7e4f362c27c707fe31c5,64315d86362c27c707fe1560,Sashimi,This is a description,1,Japanese,17
643249be362c27c707fe29ef,643d7e4f362c27c707fe31c0,64315d86362c27c707fe1560,Inari Sushi,This is a description,4,Japanese,17
643249be362c27c707fe27a5,643d7e4f362c27c707fe31bc,64315d86362c27c707fe153e,Kabocha Miso Soup,This is a description,4,Japanese,29
643249be362c27c707fe27a7,643d7e4f362c27c707fe31cb,64315d86362c27c707fe153e,Chankonabe,This is a description,4,Japanese,29
643249bf362c27c707fe2dd9,643d7e4f362c27c707fe31be,64315d86362c27c707fe153e,Teriyaki Tofu,This is a description,5,Japanese,29
643249bf362c27c707fe2a53,643d7e4f362c27c707fe31c0,64315d86362c27c707fe153e,Inari Sushi,This is a description,5,Japanese,29
643249bf362c27c707fe2c5d,643d7e4f362c27c707fe31c0,64315d86362c27c707fe153e,Inari Sushi,This is a description,5,Japanese,29
643249bf362c27c707fe2c5f,643d7e4f362c27c707fe31ca,64315d86362c27c707fe153e,Hitsumabushi,This is a description,5,Japanese,29
643249bf362c27c707fe2b9d,643d7e4f362c27c707fe31cb,64315d86362c27c707fe153e,Chankonabe,This is a description,2,Japanese,29
643249be362c27c707fe27d3,643d7e4f362c27c707fe31bd,64315d86362c27c707fe153e,Vegetarian Japanese Curry,This is a description,3,Japanese,29
643249be362c27c707fe2835,643d7e4f362c27c707fe31bd,64315d86362c27c707fe153e,Vegetarian Japanese Curry,This is a description,1,Japanese,29
643249be362c27c707fe29f8,643d7e4f362c27c707fe31c8,64315d86362c27c707fe155e,Yakitori,This is a description,5,Japanese,28
643249be362c27c707fe29fa,643d7e4f362c27c707fe31c1,64315d86362c27c707fe155e,Soba Noodle Salad,This is a description,5,Japanese,28
643249be362c27c707fe29f7,643d7e4f362c27c707fe31ca,64315d86362c27c707fe155e,Hitsumabushi,This is a description,5,Japanese,28
643249be362c27c707fe29ce,643d7e4f362c27c707fe31c6,64315d86362c27c707fe155e,Unagi ,This is a description,1,Japanese,28
643249bf362c27c707fe2d20,643d7e4f362c27c707fe31c6,64315d86362c27c707fe155e,Unagi ,This is a description,2,Japanese,28
643249be362c27c707fe2992,643d7e4f362c27c707fe31be,64315d86362c27c707fe155e,Teriyaki Tofu,This is a description,1,Japanese,28
643249bf362c27c707fe2c55,643d7e4f362c27c707fe31bb,64315d86362c27c707fe155e,Vegan Poke Bowl ,This is a description,1,Japanese,28
643249bf362c27c707fe2b76,643d7e4f362c27c707fe31c8,64315d86362c27c707fe155e,Yakitori,This is a description,3,Japanese,28
643249c0362c27c707fe2e72,643d7e4f362c27c707fe31c2,64315d86362c27c707fe155e,Vegan Miso Soup,This is a description,2,Japanese,28
643249be362c27c707fe2872,643d7e4f362c27c707fe31bb,64315d86362c27c707fe1567,Vegan Poke Bowl ,This is a description,1,Japanese,16
643249be362c27c707fe2810,643d7e4f362c27c707fe31ca,64315d86362c27c707fe1567,Hitsumabushi,This is a description,1,Japanese,16
643249be362c27c707fe29a7,643d7e4f362c27c707fe31cb,64315d86362c27c707fe1567,Chankonabe,This is a description,2,Japanese,16
643249bf362c27c707fe2db7,643d7e4f362c27c707fe31c4,64315d86362c27c707fe1567,Sushi,This is a description,3,Japanese,16
643249bf362c27c707fe2b26,643d7e4f362c27c707fe31c5,64315d86362c27c707fe155a,Sashimi,This is a description,3,Japanese,20
643249bf362c27c707fe2ac8,643d7e4f362c27c707fe31bd,64315d86362c27c707fe155a,Vegetarian Japanese Curry,This is a description,4,Japanese,20
643249bf362c27c707fe2dd4,643d7e4f362c27c707fe31c8,64315d86362c27c707fe155a,Yakitori,This is a description,5,Japanese,20
643249bf362c27c707fe2a78,643d7e4f362c27c707fe31c8,64315d86362c27c707fe154e,Yakitori,This is a description,3,Japanese,18
643249be362c27c707fe27af,643d7e4f362c27c707fe31c8,64315d86362c27c707fe154e,Yakitori,This is a description,1,Japanese,18
643249be362c27c707fe2653,643d7e4f362c27c707fe31c6,64315d86362c27c707fe154e,Unagi ,This is a description,1,Japanese,18
643249be362c27c707fe2654,643d7e4f362c27c707fe31bc,64315d86362c27c707fe154e,Kabocha Miso Soup,This is a description,1,Japanese,18
643249bf362c27c707fe2c9d,643d7e4f362c27c707fe31c5,64315d86362c27c707fe154e,Sashimi,This is a description,3,Japanese,18
643249bf362c27c707fe2a43,643d7e4f362c27c707fe31bd,64315d86362c27c707fe154e,Vegetarian Japanese Curry,This is a description,5,Japanese,18
643249bf362c27c707fe2aa5,643d7e4f362c27c707fe31c8,64315d86362c27c707fe154e,Yakitori,This is a description,5,Japanese,18
643249be362c27c707fe2974,643d7e4f362c27c707fe31c3,64315d86362c27c707fe154d, Yaki Onigiri,This is a description,3,Japanese,29
643249be362c27c707fe2977,643d7e4f362c27c707fe31ca,64315d86362c27c707fe154d,Hitsumabushi,This is a description,3,Japanese,29
643249be362c27c707fe28ab,643d7e4f362c27c707fe31c5,64315d86362c27c707fe154d,Sashimi,This is a description,2,Japanese,29
643249be362c27c707fe26bb,643d7e4f362c27c707fe31c0,64315d86362c27c707fe154d,Inari Sushi,This is a description,3,Japanese,29
643249be362c27c707fe2660,643d7e4f362c27c707fe31c9,64315d86362c27c707fe1548,Tempura udon,This is a description,2,Japanese,24
643249be362c27c707fe282f,643d7e4f362c27c707fe31c4,64315d86362c27c707fe1548,Sushi,This is a description,2,Japanese,24
643249bf362c27c707fe2c6e,643d7e4f362c27c707fe31c4,64315d86362c27c707fe1548,Sushi,This is a description,5,Japanese,24
643249be362c27c707fe273e,643d7e4f362c27c707fe31c8,64315d86362c27c707fe1556,Yakitori,This is a description,5,Japanese,97
643249be362c27c707fe27cb,643d7e4f362c27c707fe31c9,64315d86362c27c707fe1556,Tempura udon,This is a description,5,Japanese,97
643249bf362c27c707fe2dac,643d7e4f362c27c707fe31c9,64315d86362c27c707fe1542,Tempura udon,This is a description,4,Japanese,23
643249bf362c27c707fe2b55,643d7e4f362c27c707fe31c2,64315d86362c27c707fe1542,Vegan Miso Soup,This is a description,1,Japanese,23
643249be362c27c707fe2770,643d7e4f362c27c707fe31be,64315d86362c27c707fe1542,Teriyaki Tofu,This is a description,5,Japanese,23
643249be362c27c707fe273a,643d7e4f362c27c707fe31cb,64315d86362c27c707fe1542,Chankonabe,This is a description,4,Japanese,23
643249be362c27c707fe275b,643d7e4f362c27c707fe31bb,64315d86362c27c707fe1542,Vegan Poke Bowl ,This is a description,1,Japanese,23
643249be362c27c707fe296c,643d7e4f362c27c707fe31bd,64315d86362c27c707fe1542,Vegetarian Japanese Curry,This is a description,1,Japanese,23
643249be362c27c707fe2792,643d7e4f362c27c707fe31c9,64315d86362c27c707fe1550,Tempura udon,This is a description,3,Japanese,23
643249bf362c27c707fe2aeb,643d7e4f362c27c707fe31c8,64315d86362c27c707fe1550,Yakitori,This is a description,2,Japanese,23
643249bf362c27c707fe2e09,643d7e4f362c27c707fe31bb,64315d86362c27c707fe152d,Vegan Poke Bowl ,This is a description,1,Japanese,24
643249bf362c27c707fe2e06,643d7e4f362c27c707fe31c8,64315d86362c27c707fe152d,Yakitori,This is a description,1,Japanese,24
643249bf362c27c707fe2bcb,643d7e4f362c27c707fe31c9,64315d86362c27c707fe152d,Tempura udon,This is a description,1,Japanese,24
643249bf362c27c707fe2bcd,643d7e4f362c27c707fe31bd,64315d86362c27c707fe152d,Vegetarian Japanese Curry,This is a description,1,Japanese,24
643249be362c27c707fe2662,643d7e4f362c27c707fe31c7,64315d86362c27c707fe152d,Tempura,This is a description,5,Japanese,24
643249bf362c27c707fe2e15,643d7e4f362c27c707fe31bc,64315d86362c27c707fe152f,Kabocha Miso Soup,This is a description,2,Japanese,17
643249bf362c27c707fe2bb2,643d7e4f362c27c707fe31c9,64315d86362c27c707fe152f,Tempura udon,This is a description,5,Japanese,17
643249c0362c27c707fe2e6f,643d7e4f362c27c707fe31c4,64315d86362c27c707fe152f,Sushi,This is a description,4,Japanese,17
643249be362c27c707fe2678,643d7e4f362c27c707fe31c5,64315d86362c27c707fe1531,Sashimi,This is a description,4,Japanese,23
643249c0362c27c707fe2e53,643d7e4f362c27c707fe31cb,64315d86362c27c707fe1531,Chankonabe,This is a description,1,Japanese,23
643249c0362c27c707fe2e56,643d7e4f362c27c707fe31cb,64315d86362c27c707fe1531,Chankonabe,This is a description,1,Japanese,23
643249c0362c27c707fe2e4b,643d7e4f362c27c707fe31c2,64315d86362c27c707fe1531,Vegan Miso Soup,This is a description,5,Japanese,23
643249bf362c27c707fe2dfc,643d7e4f362c27c707fe31c3,64315d86362c27c707fe1531, Yaki Onigiri,This is a description,2,Japanese,23
643249bf362c27c707fe2d62,643d7e4f362c27c707fe31bb,64315d86362c27c707fe1531,Vegan Poke Bowl ,This is a description,4,Japanese,23
643249be362c27c707fe2884,643d7e4f362c27c707fe31bd,64315d86362c27c707fe1531,Vegetarian Japanese Curry,This is a description,2,Japanese,23
643249be362c27c707fe2705,643d7e4f362c27c707fe31bd,64315d86362c27c707fe1566,Vegetarian Japanese Curry,This is a description,3,Japanese,27
643249be362c27c707fe287e,643d7e4f362c27c707fe31c4,64315d86362c27c707fe1566,Sushi,This is a description,4,Japanese,27
643249be362c27c707fe2765,643d7e4f362c27c707fe31be,64315d86362c27c707fe1566,Teriyaki Tofu,This is a description,2,Japanese,27
643249be362c27c707fe2764,643d7e4f362c27c707fe31bf,64315d86362c27c707fe1566,Kabocha Gratin,This is a description,2,Japanese,27
643249bf362c27c707fe2def,643d7e4f362c27c707fe31c2,64315d86362c27c707fe1566,Vegan Miso Soup,This is a description,3,Japanese,27
643249bf362c27c707fe2a4e,643d7e4f362c27c707fe31c1,64315d86362c27c707fe153d,Soba Noodle Salad,This is a description,2,Japanese,18
643249bf362c27c707fe2a50,643d7e4f362c27c707fe31c4,64315d86362c27c707fe153d,Sushi,This is a description,2,Japanese,18
643249bf362c27c707fe2a52,643d7e4f362c27c707fe31ca,64315d86362c27c707fe153d,Hitsumabushi,This is a description,2,Japanese,18
643249be362c27c707fe28fd,643d7e4f362c27c707fe31bd,64315d86362c27c707fe153d,Vegetarian Japanese Curry,This is a description,4,Japanese,18
643249c0362c27c707fe2e64,643d7e4f362c27c707fe31be,64315d86362c27c707fe1543,Teriyaki Tofu,This is a description,4,Japanese,26
643249bf362c27c707fe2af5,643d7e4f362c27c707fe31c1,64315d86362c27c707fe1543,Soba Noodle Salad,This is a description,2,Japanese,26
