orderItemID,orderID,food,orderedBy,orderType,food_name,food_type,food_cuisine,ingredients,dateOfBirth,feedback
643249be362c27c707fe283b,64316ada362c27c707fe216b,64315e59362c27c707fe157a,64315d86362c27c707fe1534,2,Jeera Alo,Vegetarian,Indian,"Potato
Cumin
Chili pepper
Coriander
Salt
Dhaniya Powder
Chili powder
Lemon
Textured vegetable protein",1992-10-19,5
643249be362c27c707fe283c,64316ada362c27c707fe216b,64315e59362c27c707fe15c2,64315d86362c27c707fe1534,2,Thai Pineapple Fried Rice,Vegetarian,Tai,"Coconut oil
Eggs
Salt
Pineapple
Red bell pepper
Onions 
Garlic
Raw
Cashews
Rice
Soy sauce
Chili garlic sauce
Lime
Cilantro leaves",1992-10-19,5
643249be362c27c707fe283a,64316ada362c27c707fe216b,64315e59362c27c707fe1596,64315d86362c27c707fe1534,2,Rolled omelet with fine herbs,Vegetarian,French,"Eggs
Fresh herbs
Parsley
Tarragon
Chives
Chervil
Salt
Black pepper
Butter",1992-10-19,5
643249be362c27c707fe267b,64316ada362c27c707fe20d4,64315e59362c27c707fe15db,64315d86362c27c707fe1534,7,Skordalia ,Vegetarian,Greek,"Garlic
Potatoa
Olive oil
Salt
Lemon
Black pepper
Juice
Red wine vinegar",1992-10-19,5
643249be362c27c707fe267c,64316ada362c27c707fe20d4,64315e59362c27c707fe15dd,64315d86362c27c707fe1534,7,Chickpea Gyro   ,Vegetarian,Greek,"Chickpeas 
Olive oil 
Paprika
Black pepper 
Ccayenne peppe
Salt
Flatbreads
Tzatziki 
Onion 
Lettuce
Tomato",1992-10-19,5
643249be362c27c707fe278a,64316ada362c27c707fe2132,64315e59362c27c707fe1575,64315d86362c27c707fe1534,4,Dhal curry ,Vegetarian,Sri Lankan,"Dhal
Sri Lankan Spices",1992-10-19,2
643249bf362c27c707fe2b59,64316ada362c27c707fe2272,64315e59362c27c707fe15e5,64315d86362c27c707fe1534,6,Moussaka,Non-vegetarian,Greek,"Eggplant
Potato
Ground meat
Cheese
Tomato
Egg
Mutton
Onion
Garlic
Salt
Olive oil
Milk
Flour
Butter
Black pepper
Ground beef
Parmesan
Ground cinnamon
Fresh oregano",1992-10-19,5
643249bf362c27c707fe2b5a,64316ada362c27c707fe2272,64315e59362c27c707fe15d5,64315d86362c27c707fe1534,6,Pastrami Sandwich,Non-vegetarian,American,"Butter
Bread 
Provolone
Swiss cheese 
Pastrami 
Sauerkraut 
Mayonnaise 
Mustard ",1992-10-19,5
643249bf362c27c707fe2b58,64316ada362c27c707fe2272,64315e59362c27c707fe15b7,64315d86362c27c707fe1534,6,Sushi,Non-vegetarian,Japanese,"Rice
Japanese cuisine
Nori
Wasabi
Soy sauce
Cucumber
Sumeshi
Salt
Avocado
Rice vinegar
Sushi rice
Nori seaweed",1992-10-19,5
643249bf362c27c707fe2c06,64316ada362c27c707fe22b0,64315e59362c27c707fe15a0,64315d86362c27c707fe1541,4,Boeuf bourguignon,Non-vegetarian,French,"Beef
Red Wine
Carrot
Onion
Mushroom
Garlic
Butter
Salt
Bacon
Flour
Stock
Parsley
Tomato
Black pepper
Olive oil
Thyme",2003-12-16,2
643249bf362c27c707fe2c04,64316ada362c27c707fe22b0,64315e59362c27c707fe1598,64315d86362c27c707fe1541,4,Tartiflette without bacon chunks,Vegetarian,French,"Potatoes
Leeks
Onions
Garlic 
Cheese
Cheddar cheese
Vegetarian bacon
Soya cream
Salt
Pepper",2003-12-16,2
643249bf362c27c707fe2c05,64316ada362c27c707fe22b0,64315e59362c27c707fe15d9,64315d86362c27c707fe1541,4,Chicken A La King,Non-vegetarian,American,"Butter
Mushrooms 
Flour
Chicken
Milk
Egg 
Heavy creamy
Frozen peas
Drained pimientos
",2003-12-16,2
643249bf362c27c707fe2c07,64316ada362c27c707fe22b0,64315e59362c27c707fe15ca,64315d86362c27c707fe1541,4,Chicken Satay With Peanut Sauce,Non-vegetarian,Tai,"Coconut milk
Sodium soy sauce
Yellow curry powder
Turmeric
Garlic
Ginger
Sugar
Fish sauce
Chicken
Canola oil
Salt 
Black pepper
Peanut butter
Lime
Sugar
Garlic sauce",2003-12-16,2
643249bf362c27c707fe2c08,64316ada362c27c707fe22b0,64315e59362c27c707fe158e,64315d86362c27c707fe1541,4,Pasta Bake with Sausage,Non-vegetarian,Italian,"Olive oil
Pork sausages
Onion
Garlic
Chilli
Tomatoes
Pasta ",2003-12-16,2
643249be362c27c707fe27a0,64316ada362c27c707fe213a,64315e59362c27c707fe15ae,64315d86362c27c707fe1541,7,Vegan Poke Bowl ,Vegetarian,Japanese,"Tamari
Soy sauce
Rice vinegar
Lime
Sambal oelek
Sesame oil
Garlic
Ginger
Cucumber
Cabbage
Avocado
Sesame seeds
Cilantro
Rice 
Dynamite Sauce",2003-12-16,1
643249be362c27c707fe27a3,64316ada362c27c707fe213a,64315e59362c27c707fe1599,64315d86362c27c707fe1541,7,Gratin dauphinois,Vegetarian,French,"Potato
Cream
Milk
Butter
Garlic
Salt
Gruyère cheese
Black pepper
Nutmeg",2003-12-16,1
643249be362c27c707fe27a1,64316ada362c27c707fe213a,64315e59362c27c707fe1570,64315d86362c27c707fe1541,7,Fish rice and curry ,Non-vegetarian,Sri Lankan,"Rice 
Vegitables
Coconut oil
Fish
Sri Lankan spices
",2003-12-16,1
643249be362c27c707fe27a2,64316ada362c27c707fe213a,64315e59362c27c707fe15a2,64315d86362c27c707fe1541,7,Chinese Cucumber Salad,Vegetarian,Chinese,"Cucumbers
Salt
Chili crisp
Wine vinegar
Sugar
Chili flakes
Garlic
Sesame oil
Sesame seeds",2003-12-16,1
643249bf362c27c707fe2c22,64316ada362c27c707fe22b9,64315e59362c27c707fe15d7,64315d86362c27c707fe1541,9,Corn Dog,Non-vegetarian,American,"Flour
Egg
Cornmeal
Salt
Baking Powder
Buttermilk
Sausage",2003-12-16,5
643249bf362c27c707fe2c21,64316ada362c27c707fe22b9,64315e59362c27c707fe1598,64315d86362c27c707fe1541,9,Tartiflette without bacon chunks,Vegetarian,French,"Potatoes
Leeks
Onions
Garlic 
Cheese
Cheddar cheese
Vegetarian bacon
Soya cream
Salt
Pepper",2003-12-16,5
643249bf362c27c707fe2aad,64316ada362c27c707fe2237,64315e59362c27c707fe15d8,64315d86362c27c707fe1541,4,Beef Brisket,Non-vegetarian,American,"Garlic
Onion 
Paprika
Salt 
Black pepper
Cumin
Ground Chili 
Beef
Barbecue sauce
Garlic
Brown sugar
Worcestershire sauce",2003-12-16,4
643249bf362c27c707fe2aab,64316ada362c27c707fe2237,64315e59362c27c707fe15ad,64315d86362c27c707fe1541,4,Chinese Mixed Fried Rice,Non-vegetarian,Chinese,"Rice
Chicken
Prawns
Sausages
Egg
Vegetable
Sauce
Garlic
Onion
Chili pepper
Soy Sauce
Scallion",2003-12-16,4
643249bf362c27c707fe2aac,64316ada362c27c707fe2237,64315e59362c27c707fe158a,64315d86362c27c707fe1541,4,Italian Giardiniera ,Vegetarian,Italian,"Green bell peppers
Red bell peppers
Jalapeno peppers
Celery stalk
Carrot
Onion
Cauliflower
Salt
Green olives
Garlic
Dried oregano
Red pepper
Black pepper
White vinegar
Olive oil",2003-12-16,4
643249bf362c27c707fe2aae,64316ada362c27c707fe2237,64315e59362c27c707fe15bf,64315d86362c27c707fe1541,4,Tofu Pad Thai,Vegetarian,Tai,"Tamarind paste
Lime
Coconut aminos 
Sugar
Chili garlic sauce
Vegetarian Fish Sauce 
Sesame oil
Chili flakes 
Garlic
Bean sprouts
Peanuts
Pad Thai rice noodles
Peanut sauce
Carrot
Cilantro
Chili Garlic Sauce",2003-12-16,4
643249bf362c27c707fe2be8,64316ada362c27c707fe22a6,64315e59362c27c707fe15dc,64315d86362c27c707fe1541,6,Greek Lemon Potatoes ,Vegetarian,Greek,"Potatoes
Chicken stock
Olive oil
Lemon
Garlic 
Oregano
Salt
",2003-12-16,5
643249bf362c27c707fe2be6,64316ada362c27c707fe22a6,64315e59362c27c707fe15c2,64315d86362c27c707fe1541,6,Thai Pineapple Fried Rice,Vegetarian,Tai,"Coconut oil
Eggs
Salt
Pineapple
Red bell pepper
Onions 
Garlic
Raw
Cashews
Rice
Soy sauce
Chili garlic sauce
Lime
Cilantro leaves",2003-12-16,5
643249bf362c27c707fe2be9,64316ada362c27c707fe22a6,64315e59362c27c707fe15aa,64315d86362c27c707fe1541,6,Garlic Soya Chicken,Non-vegetarian,Chinese,"Chicken 
Rice wine
Onion 
Garlic
Salt
Ginger
Black peppers
Ccorn starch 
Cooking oil 
Sauce
Brown sugar
Honey
Wice wine
Ginger
Black pepper
Dried chilies",2003-12-16,5
643249bf362c27c707fe2be7,64316ada362c27c707fe22a6,64315e59362c27c707fe15e7,64315d86362c27c707fe1541,6,Souvlaki,Non-vegetarian,Greek,"Greek cuisine
Chicken
Tomato
Tomato
Yogurt
Lemon
Onion
Olive oil
Salt
Black pepper
Juice
Fresh oregano
Minced garlic",2003-12-16,5
643249be362c27c707fe2769,64316ada362c27c707fe2128,64315e59362c27c707fe1570,64315d86362c27c707fe1541,3,Fish rice and curry ,Non-vegetarian,Sri Lankan,"Rice 
Vegitables
Coconut oil
Fish
Sri Lankan spices
",2003-12-16,2
643249be362c27c707fe276a,64316ada362c27c707fe2128,64315e59362c27c707fe15d6,64315d86362c27c707fe1541,3,Chicken Over Rice,Non-vegetarian,American,"chicken
Lemon 
Oregano
Coriander seed
Garlic
Olive oil
Salt 
Black pepper
Canola oil
Butter
Turmeric
Ground cumin
Basmati rice
Mayonnaise
Greek yogurt
Sugar
White vinegar
Parsley
Tomato",2003-12-16,2
643249be362c27c707fe276b,64316ada362c27c707fe2128,64315e59362c27c707fe1580,64315d86362c27c707fe1541,3,Curried Parmesan Fish Fingers,Non-vegetarian,Indian,"Fish
Lemon 
Garlic
Green chillies
Basil leaves
Salt
Curry powder
Eggs 
Oil
Parmesesan cheese",2003-12-16,2
643249bf362c27c707fe2c73,64316ada362c27c707fe22d5,64315e59362c27c707fe15a0,64315d86362c27c707fe1554,9,Boeuf bourguignon,Non-vegetarian,French,"Beef
Red Wine
Carrot
Onion
Mushroom
Garlic
Butter
Salt
Bacon
Flour
Stock
Parsley
Tomato
Black pepper
Olive oil
Thyme",1994-07-24,5
643249bf362c27c707fe2c71,64316ada362c27c707fe22d5,64315e59362c27c707fe15ae,64315d86362c27c707fe1554,9,Vegan Poke Bowl ,Vegetarian,Japanese,"Tamari
Soy sauce
Rice vinegar
Lime
Sambal oelek
Sesame oil
Garlic
Ginger
Cucumber
Cabbage
Avocado
Sesame seeds
Cilantro
Rice 
Dynamite Sauce",1994-07-24,5
643249bf362c27c707fe2c72,64316ada362c27c707fe22d5,64315e59362c27c707fe15d8,64315d86362c27c707fe1554,9,Beef Brisket,Non-vegetarian,American,"Garlic
Onion 
Paprika
Salt 
Black pepper
Cumin
Ground Chili 
Beef
Barbecue sauce
Garlic
Brown sugar
Worcestershire sauce",1994-07-24,5
643249bf362c27c707fe2c74,64316ada362c27c707fe22d5,64315e59362c27c707fe159a,64315d86362c27c707fe1554,9,Vegetarian pot-au-feu,Vegetarian,French,"Carrots
Leeks
Cabbage
flat-leaf parsley
Salt
Black pepper",1994-07-24,5
643249bf362c27c707fe2d86,64316ada362c27c707fe2334,64315e59362c27c707fe15a0,64315d86362c27c707fe1554,1,Boeuf bourguignon,Non-vegetarian,French,"Beef
Red Wine
Carrot
Onion
Mushroom
Garlic
Butter
Salt
Bacon
Flour
Stock
Parsley
Tomato
Black pepper
Olive oil
Thyme",1994-07-24,4
643249bf362c27c707fe2d84,64316ada362c27c707fe2334,64315e59362c27c707fe15ba,64315d86362c27c707fe1554,1,Tempura,Non-vegetarian,Japanese,"Shrimp
Vegetable
Frying
Flour
Deep frying
Eggs
Soy Sauce",1994-07-24,4
643249bf362c27c707fe2d87,64316ada362c27c707fe2334,64315e59362c27c707fe1595,64315d86362c27c707fe1554,1,Aligot,Vegetarian,French,"Cheese
Potato
Cream
Butter
Garlic
Salt
Mozzarella
Gruyère cheese
Black pepper
Unsalted butter",1994-07-24,4
643249bf362c27c707fe2d88,64316ada362c27c707fe2334,64315e59362c27c707fe1578,64315d86362c27c707fe1554,1,Chickpea curry,Vegetarian,Indian,"Oil
Garlic
Salt
Peper
Chickpeas
Coconut milk
Curry leaves",1994-07-24,4
643249bf362c27c707fe2d85,64316ada362c27c707fe2334,64315e59362c27c707fe1581,64315d86362c27c707fe1554,1,Goan Prawn Curry With Raw,Non-vegetarian,Indian,"Coriander seeds
Cumin seeds
peppercorns
turmeric
Coconut
Garlic
Chillies
Prawns
Curry leaves
Coconut oil",1994-07-24,4
643249bf362c27c707fe2a71,64316ada362c27c707fe2223,64315e59362c27c707fe15ba,64315d86362c27c707fe1554,8,Tempura,Non-vegetarian,Japanese,"Shrimp
Vegetable
Frying
Flour
Deep frying
Eggs
Soy Sauce",1994-07-24,4
643249bf362c27c707fe2a6f,64316ada362c27c707fe2223,64315e59362c27c707fe15dc,64315d86362c27c707fe1554,8,Greek Lemon Potatoes ,Vegetarian,Greek,"Potatoes
Chicken stock
Olive oil
Lemon
Garlic 
Oregano
Salt
",1994-07-24,4
643249bf362c27c707fe2a6e,64316ada362c27c707fe2223,64315e59362c27c707fe159e,64315d86362c27c707fe1554,8,Cassoulet,Non-vegetarian,French,"Sausage
Beans
Chicken
Navy Beans
Pork
Tomato
Salt
Onion
Garlic
Bacon
Carrot
Bread crumbs
Olive oil
Black pepper
Thyme",1994-07-24,4
643249bf362c27c707fe2a70,64316ada362c27c707fe2223,64315e59362c27c707fe1584,64315d86362c27c707fe1554,8,Grilled Chicken Wrap,Non-vegetarian,Indian,"Chicken
Chili powder
Garlic
Cheese
Corn
Red bell pepper
Avocado
Flour tortilla",1994-07-24,4
643249bf362c27c707fe2d96,64316ada362c27c707fe2339,64315e59362c27c707fe15ae,64315d86362c27c707fe1554,2,Vegan Poke Bowl ,Vegetarian,Japanese,"Tamari
Soy sauce
Rice vinegar
Lime
Sambal oelek
Sesame oil
Garlic
Ginger
Cucumber
Cabbage
Avocado
Sesame seeds
Cilantro
Rice 
Dynamite Sauce",1994-07-24,4
643249bf362c27c707fe2d97,64316ada362c27c707fe2339,64315e59362c27c707fe15e7,64315d86362c27c707fe1554,2,Souvlaki,Non-vegetarian,Greek,"Greek cuisine
Chicken
Tomato
Tomato
Yogurt
Lemon
Onion
Olive oil
Salt
Black pepper
Juice
Fresh oregano
Minced garlic",1994-07-24,4
643249bf362c27c707fe2a68,64316ada362c27c707fe2221,64315e59362c27c707fe15d7,64315d86362c27c707fe1554,6,Corn Dog,Non-vegetarian,American,"Flour
Egg
Cornmeal
Salt
Baking Powder
Buttermilk
Sausage",1994-07-24,3
643249bf362c27c707fe2a69,64316ada362c27c707fe2221,64315e59362c27c707fe15c6,64315d86362c27c707fe1554,6,Sesame Cucumber Salad,Vegetarian,Tai,"Cucumbers
Rice vinegar
Sesame oil
Sugar
Soy sauce
Salt
Sesame seeds
Red pepper ",1994-07-24,3
643249bf362c27c707fe2a6b,64316ada362c27c707fe2221,64315e59362c27c707fe15b0,64315d86362c27c707fe1554,6,Vegetarian Japanese Curry,Vegetarian,Japanese,"Cauliflower
Corn
Green beans
Okra
Zcchini
Crimini mushroom
Portobello mushroom
Shiitake mushroom
",1994-07-24,3
643249bf362c27c707fe2a6a,64316ada362c27c707fe2221,64315e59362c27c707fe1580,64315d86362c27c707fe1554,6,Curried Parmesan Fish Fingers,Non-vegetarian,Indian,"Fish
Lemon 
Garlic
Green chillies
Basil leaves
Salt
Curry powder
Eggs 
Oil
Parmesesan cheese",1994-07-24,3
643249bf362c27c707fe2ae8,64316ada362c27c707fe224c,64315e59362c27c707fe15c6,64315d86362c27c707fe1554,1,Sesame Cucumber Salad,Vegetarian,Tai,"Cucumbers
Rice vinegar
Sesame oil
Sugar
Soy sauce
Salt
Sesame seeds
Red pepper ",1994-07-24,5
643249bf362c27c707fe2ae7,64316ada362c27c707fe224c,64315e59362c27c707fe15de,64315d86362c27c707fe1554,1,Jackfruit Gyro ,Vegetarian,Greek,"Olive oil
Onion
Garlic
Ground cloves
Cinnamon
Ground cumin
Dry oregano
Chilli powe
Tomato 
jackfruit 
Soy sauce
Maple syrup
White pepper
Apple cider vinegar
cucumber
sweet cherry tomatoes",1994-07-24,5
643249bf362c27c707fe2ae9,64316ada362c27c707fe224c,64315e59362c27c707fe1597,64315d86362c27c707fe1554,1,Leek gratin,Vegetarian,French,"Leeks
Butter
Flour
Salt
Pepper
Milk
Cheese
Crumbs",1994-07-24,5
643249bf362c27c707fe2aea,64316ada362c27c707fe224c,64315e59362c27c707fe15c8,64315d86362c27c707fe1554,1,Prawn And Pork On Sugarcane Sticks,Non-vegetarian,Tai,"Pork 
Prawns
Cornflour
Egg
Lime 
Sugar
Fish sauce
Lemongrass
Ginger
Red chilli
Lemon
Sugarcane,
Vegetable oil ",1994-07-24,5
643249bf362c27c707fe2ae6,64316ada362c27c707fe224c,64315e59362c27c707fe159b,64315d86362c27c707fe1554,1,Salmon en papillote,Non-vegetarian,French,"salmon
zucchini
Garnish
Lemon
Olive oil
Salt
Black pepper",1994-07-24,5
643249be362c27c707fe26bf,64316ada362c27c707fe20ed,64315e59362c27c707fe15dc,64315d86362c27c707fe1554,2,Greek Lemon Potatoes ,Vegetarian,Greek,"Potatoes
Chicken stock
Olive oil
Lemon
Garlic 
Oregano
Salt
",1994-07-24,4
643249be362c27c707fe26c0,64316ada362c27c707fe20ed,64315e59362c27c707fe15cd,64315d86362c27c707fe1554,2,Thai chicken curry,Non-vegetarian,Tai,"Coconut oil
Onion
Chicken
Garlic
Ginger 
Ground coriander 
Coconut milk
Carrots
Thai red curry paste 
Fresh spinach
Lime 
Brown sugar
Cilantro ",1994-07-24,4
643249be362c27c707fe26c1,64316ada362c27c707fe20ed,64315e59362c27c707fe15d9,64315d86362c27c707fe1554,2,Chicken A La King,Non-vegetarian,American,"Butter
Mushrooms 
Flour
Chicken
Milk
Egg 
Heavy creamy
Frozen peas
Drained pimientos
",1994-07-24,4
643249be362c27c707fe2714,64316ada362c27c707fe210a,64315e59362c27c707fe15ad,64315d86362c27c707fe1554,7,Chinese Mixed Fried Rice,Non-vegetarian,Chinese,"Rice
Chicken
Prawns
Sausages
Egg
Vegetable
Sauce
Garlic
Onion
Chili pepper
Soy Sauce
Scallion",1994-07-24,1
643249be362c27c707fe2712,64316ada362c27c707fe210a,64315e59362c27c707fe15be,64315d86362c27c707fe1554,7,Chankonabe,Non-vegetarian,Japanese,"Salt
Chicken
Miso
Dashi
Japanese cuisine
Soy Sauce
Udon
Pork
Noodle
Tofu
Garlic
Napa cabbage
Sake
Egg
Mirin
Daikon
Bouillon
Ginger
Ground meat
Carrot
Stock
Scallion
Leek
Juice
Enoki
",1994-07-24,1
643249be362c27c707fe2713,64316ada362c27c707fe210a,64315e59362c27c707fe15c3,64315d86362c27c707fe1554,7,Thai Fruit Salad,Vegetarian,Tai,"Pineapple
Banana
Mango
Lychee fruit
Star fruit
Strawberries
Coconut milk
Lime 
Sugar",1994-07-24,1
643249bf362c27c707fe2d43,64316ada362c27c707fe231e,64315e59362c27c707fe15df,64315d86362c27c707fe1554,6,Greek Green Beans ,Vegetarian,Greek,"Green beans
Olive oil
Onions
Garlic
Tomatoes
Sugar
Parsley
Salt
Pepper",1994-07-24,3
643249bf362c27c707fe2d42,64316ada362c27c707fe231e,64315e59362c27c707fe15ab,64315d86362c27c707fe1554,6,Chilli Fish,Non-vegetarian,Chinese,"Fish
Lemon
Turmeric powder
Chilli powder
Pepper powder
Ginger 
Curd
Flour
Cornflour
Oil 
Salt
Garlic 
Onion 
Capsicum
Green chillies 
Green chilli sauce
Tomato
Soya sauce
Vinegar
Sugar
Chilli powder
Pepper powder",1994-07-24,3
643249bf362c27c707fe2bbe,64316ada362c27c707fe2297,64315e59362c27c707fe15e8,64315d86362c27c707fe1554,8,Stifado,Non-vegetarian,Greek,"Beef
Onions
Olive oil
Red wine
Red wine vinegar
Cognac
Tomatoes
Bay leaf
Allspice berries
Nutmeg
Pepper
Salt",1994-07-24,2
643249bf362c27c707fe2bbf,64316ada362c27c707fe2297,64315e59362c27c707fe15bd,64315d86362c27c707fe1554,8,Hitsumabushi,Non-vegetarian,Japanese,"Dashi
Kobucha
Unagi
Unagi Sauce 
Rice
Onion
Sprig mitsuba
White sesame seeds
Sansho pepper",1994-07-24,2
643249bf362c27c707fe2bc0,64316ada362c27c707fe2297,64315e59362c27c707fe1594,64315d86362c27c707fe1554,8,Sauerkraut Pie,Vegetarian,French,"Bratwurst
Sauerkraut
Swiss cheese
Cheddar cheese
Biscuit
Pancake mix
Garlic
Milk
Beer
Eggs",1994-07-24,2
643249bf362c27c707fe2bbd,64316ada362c27c707fe2297,64315e59362c27c707fe15c0,64315d86362c27c707fe1554,8,Thai Coconut Rice,Vegetarian,Tai,"Rice 
Coconut milk 
White sugar
Salt
Pandan leaves
Lime leaves 
Coconut ",1994-07-24,2
643249bf362c27c707fe2bbc,64316ada362c27c707fe2297,64315e59362c27c707fe1581,64315d86362c27c707fe1554,8,Goan Prawn Curry With Raw,Non-vegetarian,Indian,"Coriander seeds
Cumin seeds
peppercorns
turmeric
Coconut
Garlic
Chillies
Prawns
Curry leaves
Coconut oil",1994-07-24,2
643249be362c27c707fe28fb,64316ada362c27c707fe21a9,64315e59362c27c707fe15e3,64315d86362c27c707fe1554,1,Briam,Vegetarian,Greek,"Potatoes 
Zucchini squash
Pepper
Oregano
Dried rosemary 
Parsley
Garlic
Olive oil
Tomatoes
Onion",1994-07-24,1
643249be362c27c707fe28fc,64316ada362c27c707fe21a9,64315e59362c27c707fe15a4,64315d86362c27c707fe1554,1,Garlic Sesame Noodles,Vegetarian,Chinese,"Oil
Sriracha
Soy sauce
Garlic
Sesame oil
Ginger
Rice vinegar
Honey
Rice noodles
",1994-07-24,1
643249bf362c27c707fe2dc3,64316ada362c27c707fe2349,64315e59362c27c707fe15b6,64315d86362c27c707fe1554,5, Yaki Onigiri,Vegetarian,Japanese,"Rice 
Salt
Neutral-flavored oil
Soy sauce",1994-07-24,2
643249be362c27c707fe2a07,64316ada362c27c707fe2200,64315e59362c27c707fe157d,64315d86362c27c707fe1554,1,Pina colada with pork ribs,Non-vegetarian,Indian,"Pork
Oil
Pine apple
Salt
Jaggery
Giner
Mint leaves",1994-07-24,2
643249bf362c27c707fe2b2f,64316ada362c27c707fe2265,64315e59362c27c707fe15c4,64315d86362c27c707fe1537,9,Spicy Thai Noodles,Vegetarian,Tai,"Pasta
Red pepper
Vegetable oil
Sesame oil
Chili paste
Soy sauce
Honey
Carrots
Peanuts
Cilantro
Sriracha
Sesame seeds ",1997-02-10,5
643249bf362c27c707fe2b31,64316ada362c27c707fe2265,64315e59362c27c707fe15bc,64315d86362c27c707fe1537,9,Tempura udon,Non-vegetarian,Japanese,"Vegetables
Frozen udon noodles
Dashi powder
Mirin
Soy sauce
Sugar, optional
Fsh cake
Onions
Chile flakes",1997-02-10,5
643249bf362c27c707fe2b30,64316ada362c27c707fe2265,64315e59362c27c707fe1597,64315d86362c27c707fe1537,9,Leek gratin,Vegetarian,French,"Leeks
Butter
Flour
Salt
Pepper
Milk
Cheese
Crumbs",1997-02-10,5
643249bf362c27c707fe2b32,64316ada362c27c707fe2265,64315e59362c27c707fe15a2,64315d86362c27c707fe1537,9,Chinese Cucumber Salad,Vegetarian,Chinese,"Cucumbers
Salt
Chili crisp
Wine vinegar
Sugar
Chili flakes
Garlic
Sesame oil
Sesame seeds",1997-02-10,5
643249be362c27c707fe29ff,64316ada362c27c707fe21fc,64315e59362c27c707fe15ae,64315d86362c27c707fe1537,6,Vegan Poke Bowl ,Vegetarian,Japanese,"Tamari
Soy sauce
Rice vinegar
Lime
Sambal oelek
Sesame oil
Garlic
Ginger
Cucumber
Cabbage
Avocado
Sesame seeds
Cilantro
Rice 
Dynamite Sauce",1997-02-10,2
643249be362c27c707fe29fe,64316ada362c27c707fe21fc,64315e59362c27c707fe156e,64315d86362c27c707fe1537,6,Vegitable Kottu,Vegetarian,Sri Lankan,"Flour
Yeast
Water
Vegitables
Sri Lankan spices",1997-02-10,2
643249be362c27c707fe29fd,64316ada362c27c707fe21fc,64315e59362c27c707fe15b5,64315d86362c27c707fe1537,6,Vegan Miso Soup,Vegetarian,Japanese,"Vegetables 
Sheet nori 
Yellow miso paste 
Green chard 
Onion
Tofu ",1997-02-10,2
643249be362c27c707fe29fb,64316ada362c27c707fe21fc,64315e59362c27c707fe15c1,64315d86362c27c707fe1537,6,Peanut Sauce,Vegetarian,Tai,"Sauce
Peanut
Soy Sauce
Chili pepper
Coconut milk
Garlic
Cream",1997-02-10,2
643249be362c27c707fe29fc,64316ada362c27c707fe21fc,64315e59362c27c707fe1571,64315d86362c27c707fe1537,6,Fish Roti,Non-vegetarian,Sri Lankan,"Flour
Fish
Vegitables
Coconut oil
Yeast",1997-02-10,2
643249be362c27c707fe27a4,64316ada362c27c707fe213b,64315e59362c27c707fe15b5,64315d86362c27c707fe1537,9,Vegan Miso Soup,Vegetarian,Japanese,"Vegetables 
Sheet nori 
Yellow miso paste 
Green chard 
Onion
Tofu ",1997-02-10,3
643249bf362c27c707fe2b88,64316ada362c27c707fe2286,64315e59362c27c707fe15c5,64315d86362c27c707fe1537,3,Thai Pumpkin Soup,Vegetarian,Tai,"Pumpkin 
Sunflower oil
Onion
Ginger
Lemongrass
Thai red curry paste
Coconut milk
Vegetable stock
Lime
Sugar
Red chilli",1997-02-10,2
643249bf362c27c707fe2b87,64316ada362c27c707fe2286,64315e59362c27c707fe1576,64315d86362c27c707fe1537,3,Chana masala ,Vegetarian,Indian,"Chickpea
Vegetable
Onion
Garam masala
Garlic
Chili pepper
Tomato
Coriander
Cumin
Ginger
Salt",1997-02-10,2
643249bf362c27c707fe2b06,64316ada362c27c707fe2256,64315e59362c27c707fe15df,64315d86362c27c707fe1537,5,Greek Green Beans ,Vegetarian,Greek,"Green beans
Olive oil
Onions
Garlic
Tomatoes
Sugar
Parsley
Salt
Pepper",1997-02-10,4
643249bf362c27c707fe2b07,64316ada362c27c707fe2256,64315e59362c27c707fe158f,64315d86362c27c707fe1537,5,Creamy lemon chicken piccata,Non-vegetarian,Italian,"Chicken
Salt
Peper
Folour
Butter
Olive oil
Lemons
Heavy cream
Capers
Parsley
Pasta
",1997-02-10,4
643249bf362c27c707fe2b09,64316ada362c27c707fe2256,64315e59362c27c707fe15d1,64315d86362c27c707fe1537,5,Fried Green Tomatoes,Vegetarian,American,"Green tomatoes
Eggs
Milk
Flour
Cornmeal
Bread crumbs
Salt
Black pepper
Vegetable oil",1997-02-10,4
643249bf362c27c707fe2b08,64316ada362c27c707fe2256,64315e59362c27c707fe156c,64315d86362c27c707fe1537,5,Hoppers,Vegetarian,Sri Lankan,"Rice flour
Yeast
Coconut milk
Sugar
Salt
",1997-02-10,4
643249be362c27c707fe2843,64316ada362c27c707fe216f,64315e59362c27c707fe15e2,64315d86362c27c707fe1537,6,Greek Chickpea Soup,Vegetarian,Greek,"Chickpeas
Onion
Olive oil
Bay leaf
Oregano
Pepper
Salt
Lemons
Flour
Vegetable stock",1997-02-10,1
643249be362c27c707fe2844,64316ada362c27c707fe216f,64315e59362c27c707fe15c2,64315d86362c27c707fe1537,6,Thai Pineapple Fried Rice,Vegetarian,Tai,"Coconut oil
Eggs
Salt
Pineapple
Red bell pepper
Onions 
Garlic
Raw
Cashews
Rice
Soy sauce
Chili garlic sauce
Lime
Cilantro leaves",1997-02-10,1
